329,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
329,"t","Onion Production, Price, and Value by Utilization – States and United States: 2017-2019"
329,"h","","","",""
329,"h","","Utilized production","Utilized production","Utilized production"
329,"h","Utilization and State","","",""
329,"h","","2017","2018","2019"
329,"h","","","",""
329,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
329,"d","Fresh market",,,
329,"d","California",15328.8,8542.4,9719.6
329,"d","Colorado",1656.0,"(D)","(D)"
329,"d","Georgia","(D)","(D)","(D)"
329,"d","Idaho",7023.4,5308.0,"(D)"
329,"d","New Mexico",4828.0,4189.0,3993.0
329,"d","New York",2529.0,"(D)",1953.3
329,"d","Oregon",9585.2,"(D)",9195.1
329,"d","  Malheur county","(D)","(D)","(D)"
329,"d","  All other counties","(D)","(D)","(D)"
329,"d","Texas","(D)","(D)","(D)"
329,"d","Washington","(D)",11764.7,"(D)"
329,"d","",,,
329,"d","Other States 1/",19435.6,18628.8,22981.9
329,"d","",,,
329,"d","United States",60386.0,48432.9,47842.9
329,"h","","","",""
329,"h","","Utilized production","Utilized production","Utilized production"
329,"h","Utilization and State","","",""
329,"h","","2017","2018","2019"
329,"h","","","",""
329,"u","","(tons)","(tons)","(tons)"
329,"d","Processing",,,
329,"d","California",286362,480623,427518
329,"d","Colorado",-,"(D)","(D)"
329,"d","Georgia","(D)","(D)","(D)"
329,"d","Idaho",96969,107654,"(D)"
329,"d","New Mexico",-,-,-
329,"d","New York",4554,"(D)",4704
329,"d","Oregon",328440,"(D)",279171
329,"d","  Malheur county","(D)","(D)","(D)"
329,"d","  All other counties","(D)","(D)","(D)"
329,"d","Texas","(D)","(D)","(D)"
329,"d","Washington","(D)",233564,"(D)"
329,"d","",,,
329,"d","Other States 1/",292404,302675,328741
329,"d","",,,
329,"d","United States",1008729,1124516,1040134
329,"c",""
329,"c","See footnote(s) at end of table.","--continued"
