372,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
372,"t","Watermelon Production, Price, and Value by Utilization – States and United States: 2017-2019"
372,"h","","","",""
372,"h","","Utilized production","Utilized production","Utilized production"
372,"h","Utilization and State","","",""
372,"h","","2017","2018","2019"
372,"h","","","",""
372,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
372,"d","Fresh market",,,
372,"d","Arizona",1802.5,"(D)",2525.0
372,"d","California",6176.2,6393.9,5100.0
372,"d","Delaware 1/",1092.0,1026.0,"(NA)"
372,"d","Florida",8690.0,8043.3,8974.4
372,"d","Georgia",7727.6,5345.3,8097.3
372,"d","Indiana",2573.0,"(D)","(D)"
372,"d","Maryland 1/",1110.0,1039.5,"(NA)"
372,"d","Missouri 1/","(D)","(D)","(NA)"
372,"d","North Carolina",2102.3,1799.5,1702.0
372,"d","South Carolina",2153.8,987.0,"(D)"
372,"d","Texas","(D)","(D)",6603.3
372,"d","",,,
372,"d","Other States 2/",6606.0,14345.9,3664.2
372,"d","",,,
372,"d","United States",40033.4,38980.4,36666.2
372,"h","","","",""
372,"h","","Utilized production","Utilized production","Utilized production"
372,"h","Utilization and State","","",""
372,"h","","2017","2018","2019"
372,"h","","","",""
372,"u","","(tons)","(tons)","(tons)"
372,"d","Processing",,,
372,"d","Arizona",-,"(D)",-
372,"d","California",-,-,-
372,"d","Delaware 1/",-,-,"(NA)"
372,"d","Florida",-,-,-
372,"d","Georgia",-,-,-
372,"d","Indiana",-,"(D)","(D)"
372,"d","Maryland 1/",-,-,"(NA)"
372,"d","Missouri 1/","(D)","(D)","(NA)"
372,"d","North Carolina",-,-,-
372,"d","South Carolina",-,-,"(D)"
372,"d","Texas","(D)","(D)",-
372,"d","",,,
372,"d","Other States 2/",12646,8420,2815
372,"d","",,,
372,"d","United States",12646,8420,2815
372,"c",""
372,"c","See footnote(s) at end of table.","--continued"
