212,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
212,"t","Cantaloupes for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019 (continued)"
212,"h","","","","","","",""
212,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
212,"h","State","","","","","",""
212,"h","","2017","2018","2019","2017","2018","2019"
212,"h","","","","","","",""
212,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
212,"d","Arizona",23.90,23.20,25.60,84427,86977,80640
212,"d","California",16.50,22.50,23.50,155636,187819,192700
212,"d","Florida",18.00,"(D)",17.00,10296,"(D)",8179
212,"d","Georgia",24.60,"(D)",25.00,15498,"(D)",21868
212,"d","Indiana 1/",24.00,22.50,"(NA)",8280,8606,"(NA)"
212,"d","North Carolina 1/",26.00,15.00,"(NA)",6396,4544,"(NA)"
212,"d","Pennsylvania 1/",32.90,38.80,"(NA)",4442,4148,"(NA)"
212,"d","South Carolina 1/",20.50,"(D)","(NA)",5720,"(D)","(NA)"
212,"d","Texas 1/",24.00,23.00,"(NA)",5280,5060,"(NA)"
212,"d","",,,,,,
212,"d","Other States 2/","(X)",23.00,"(X)",-,34388,-
212,"d","",,,,,,
212,"d","United States",19.20,22.70,23.90,295975,331542,303387
212,"c",""
212,"f","-  Represents zero."
212,"f","(D)  Withheld to avoid disclosing data for individual operations."
212,"f","(NA)  Not available."
212,"f","(X)  Not applicable."
212,"f","1/ Estimates discontinued in 2019."
212,"f","2/ Includes data withheld above."
